hiphop,Sie setzt mich wieder unter Tränen gestehn
hiphop,"Alles kommt raus wie ein Schamhaar, mein Leben nicht planbar"
hiphop,"Wir waren zwar hier und da, doch die S-Bahn"
hiphop,Schweift ne ferne Reise in die Bunkerwelt per Schwarzfahren
hiphop,"Drin ist draußen, Wörter fallen wie Mikado"
hiphop,PFK Squad Bunkerwelt wie Kollabo
hiphop,"Köpfe stecken unter Decken, Katowice, Ruhrpott"
hiphop,"wo sind eure Fans, kommt aus den Ecken"
hiphop,"W domu czy na dworze, słowa sypią się jak bierki"
hiphop,"PFK i Bunkerwelt, kolaboracja, słowne gierki"
hiphop,Na wakacjach pod jednym dachem pojednani Mikołów i Ruhrpott
hiphop,Gdzie ci fani zamienieni w słuch
hiphop,"Drin ist draußen, Wörter fallen wie Mikado"
hiphop,PFK Squad Bunkerwelt wie Kollabo
hiphop,"Köpfe stecken unter Decken, Katowice, Ruhrpott"
hiphop,"wo sind eure Fans, kommt aus den Ecken"
hiphop,"W domu czy na dworze, słowa sypią się jak bierki"
hiphop,"PFK i Bunkerwelt, kolaboracja, słowne gierki"
hiphop,Na wakacjach pod jednym dachem pojednani K-ce i Ruhrpott
hiphop,"Gdzie ci fani, gdy basy na pace..."
hiphop,Oto kamikadze przejmuje nad umysłem władzę
hiphop,"Reset systemu, ale jakoś sobie radzę"
hiphop,"Bo impra na maksa, w ręku ein Liter Faxa"
hiphop,Wypompowane tak jak powietrze z waksa
hiphop,Dejot proszę uruchom westaksa
hiphop,Podaj nam bit ostry niczym metaksa
hiphop,Cały terror rozpętał error
hiphop,Wakacje 00 po przybyciu tu dopiero
hiphop,"Halo, witam, Witten wita mnie"
hiphop,"Te, dżoja podaj, bo se machnąć chcę"
hiphop,Strach ma strasznie małe oczka swe
hiphop,"Życie jak w Madrycie, życie jak we śnie"
hiphop,Mnie wydać mnie znać podaj jointa i nie pierdol śmierdzielu
hiphop,"Dupek nie zu Zeit kräftigsten, beschäftigsten"
hiphop,Wenn ich den Rapper in Schützen (...)
hiphop,Und tu so als ob der ganze Dreck weg müsste
hiphop,Nach den letzten Schüssen der best(...) (...)
hiphop,(...) wüsste
hiphop,Sichere Schutzweste und der Rest Flüche
hiphop,Die sicher mein (...) Büchse
hiphop,Ich (...) Drecksprüche
hiphop,Ich muss Texte und die Action wegknicken
hiphop,Ich such den letzten Frustfetzen
hiphop,Und zerquetsche wie Stechmücken
hiphop,"Alles läuft schief, ich muss Rap stützen"
hiphop,"Wakacje Niemcy 2000, tu z kumplami rządzę"
hiphop,Tu rozpierdalam swe pieniądze
hiphop,Czuję się jak ryba w Witten szpondze
hiphop,"U Turków posiłki gorące, jadam (...)"
hiphop,"Rymy na wolno i na papierze, gadam szczerze"
hiphop,"Nokaut, nokautuję, spróbuj, poczujesz"
hiphop,Ja gustuję w zielonych topach hach
hiphop,"Mach za machem, mikrofon mym narzędziem"
hiphop,"Hip hop mym fachem, studio pod jednym dachem"
hiphop,"Z Bunkerwelt PFK, ta sama idea"
hiphop,"Rozwijać hiphop, Kams w pełni to popiera"
hiphop,"A atmosfera jest stale rozluźniona, alles klar?"
hiphop,"Ja, alles klar"
hiphop,Ich mach mich satt mit Sätzen
hiphop,Fans gehn die Winde rauf wie Katzen
hiphop,Senior Junior kann es kratzen
hiphop,"Es steht der alte Hahn, nur in neuem Gefieder"
hiphop,"Selbst wenn ich einmals zwinkel, spreche meine Augen nieder"
hiphop,Schwing den Stift übers Blatt wie Ninjas ihre Schwerter
hiphop,"Wenn die Regeln nicht begrenzen, dann schieß auf den Pförtner"
hiphop,"Gedanken rollen, Schranken gehen auf wie Münder"
hiphop,"Aber ich sage was ich denke, macht mich das unverwundbar"
hiphop,Wie Königskobras aufrecht und giftig was ich sage
hiphop,"Wie ich sage, trifft dich, trifft dich"
hiphop,"Zu siebzig dreißig, also hundert Prozent"
hiphop,Jede meine Rede wird von der Welt gebunkert
hiphop,Bunkerwelt in Witten... Witten
hiphop,"Drin ist draußen, Wörter fallen wie Mikado"
hiphop,PFK Squad Bunkerwelt wie Kollabo
hiphop,"Köpfe stecken unter Decken, Katowice, Ruhrpott"
hiphop,"wo sind eure Fans, kommt aus den Ecken"
hiphop,"W domu czy na dworze, słowa sypią się jak bierki"
hiphop,"PFK i Bunkerwelt, kolaboracja, słowne gierki"
hiphop,Na wakacjach pod jednym dachem pojednani Mikołów i Ruhrpott
hiphop,Gdzie ci fani zamienieni w słuch
hiphop,"Drin ist draußen, Wörter fallen wie Mikado"
hiphop,PFK Squad Bunkerwelt wie Kollabo
hiphop,"Köpfe stecken unter Decken, Katowice, Ruhrpott"
hiphop,"wo sind eure Fans, kommt aus den Ecken"
hiphop,"W domu czy na dworze, słowa sypią się jak bierki"
hiphop,"PFK i Bunkerwelt, kolaboracja, słowne gierki"
hiphop,Na wakacjach pod jednym dachem pojednani K-ce i Ruhrpott
hiphop,"Gdzie ci fani, gdy basy na pace..."
hiphop,No nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,Co? A robi się to tak.. na to zawsze gotowi
hiphop,No nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,Co? A robi się to tak.. na to zawsze gotowi
hiphop,"Siedzę sobie w klubie, jak prosię w nosie dłubię"
hiphop,"Drapię się po dupie, w takt, rytm nogą tupię"
hiphop,"Wokół tańczą ludzie, ja pogrążony w nudzie"
hiphop,"Ona z kasy mnie oskubie, a ja sobie ją kupię"
hiphop,"To dobry układ, jestem z tego rad, że ten drink jak swat nas swata"
hiphop,"Tego lata, pomysłów ma tysiąc umysł co figle płata"
hiphop,"I chyba mogę przysiąc, może się przysiąść Psychotata ?"
hiphop,"Miło mi, cię (i cię..) przepraszam, czy macie picie (picie)"
hiphop,"Jestem spragniony, jak tak, to znakomicie"
hiphop,"Tu.. rymy na wolno, jak i w zeszycie"
hiphop,"Z wami, dziewczyny, ja znajdę się na szczycie"
hiphop,"Wątpliwości nie ulega, piękna jak Susan Vega"
hiphop,Od czasu do czasu wolność swą zastrzega
hiphop,Papierosa wyciąga i prosi mnie o ognia
hiphop,"Tymczasem ja jedną zapałkę mam w spodniach, ale"
hiphop,Tego dnia ona płonie jak pochodnia
hiphop,"i ssie ze mnie kasę, jak bezdenna studnia"
hiphop,"może tak dla ochłody, przełamiemy pierwsze lody"
hiphop,"jestem czarujący, bo mam na to metody"
hiphop,"i gdy, sens ukryty, cel dawno zdobyty"
hiphop,"tu cię mam, jak dozwolone wszystkie chwyty"
hiphop,pyta: która godzina? Zegarek mi stanął
hiphop,"najpierw dobranoc, a potem będzie rano"
hiphop,"poszedłem zapytać, kiedy wróciłem"
hiphop,"ich nie zastałem, a inne upatrzyłem"
hiphop,"one wyszły jakby tyłem, a mi tyłem wyszły tyły"
hiphop,chyba tą zwrotkę mi spierdoliły
hiphop,"ej.. chciałem dalej rymować, no.. hehe"
hiphop,chyba tą zwrotkę mi spierdoliły
hiphop,nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,No a robi się to tak..
hiphop,na to zawsze gotowi
hiphop,nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,No a robi się to tak..
hiphop,na to zawsze gotowi
hiphop,"Sprawdzony lokal, za jego drzwiami komplikacji multum"
hiphop,"3 godziny tutaj, mam swój moment triumfu"
hiphop,"rozmowy w toku, razem z wami wszystkimi"
hiphop,"kasy limit, póki jest, to sączymy"
hiphop,"klimat prawie jak latem, w parku na ławkach"
hiphop,"zamiast browaru – tonik, pięćdziesiątka Seagrams’a"
hiphop,"jakaś lalka jak lampas, subtelny dotyk"
hiphop,"w powietrzu zapach jej perfum, jak narkotyk"
hiphop,"na ręku dziara, lubi być rozpoznawana"
hiphop,o takich jak ona po mieście rozchodzi się fama
hiphop,"obcykana, znajomości płaszczyzna"
hiphop,sprawdzony bajer działa jak afrodyzjak
hiphop,"wzrok na jej cyckach, w łóżku ostra jak brzytwa"
hiphop,każdy chciałby dzisiaj dotrzymać jej towarzystwa
hiphop,"po to tu przyszła, będę miał swoją szansę"
hiphop,dla wszystkich fajnych dziur Tymi kończy toastem
hiphop,nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,No a robi się to tak..
hiphop,na to zawsze gotowi
hiphop,nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,No a robi się to tak..
hiphop,na to zawsze gotowi
hiphop,"Znam cię doskonale i szukam cię wzrokiem, ale"
hiphop,"Widzę stale te, co wokale przeliczają na cale.. he"
hiphop,żmije.. ile jeszcze je muszę znosić?
hiphop,"Zmusić cię, czy prosić cię, kocie przestań się nosić"
hiphop,Kici-kici bądźmy nieprzyzwoici
hiphop,Dziś chwile ulotne umili ci ktoś
hiphop,"Tylko poproś, a ustawię ostrość"
hiphop,"Zbliżenie na całe, ślińcie się, czy odwrotność"
hiphop,Dość godności masz jak ja miłości
hiphop,"Daj sygnał, jeżeli masz na tyle mądrości"
hiphop,Ale dzisiaj nie kochaj się w mojej złożoności
hiphop,"Tylko ze mną,ostro, no bo to o to pościg"
hiphop,Czujesz? Atmosfera pulsuje jak głośnik
hiphop,Dotyk.. i moje piorunujące zdolności
hiphop,"Dziewczyno.. porusz mnie, a nic mnie nie zatrzyma"
hiphop,"I nie przestawaj, dawaj, a będzie jak lawina"
hiphop,"Z nóg ścinał finał, znasz ten klimat"
hiphop,"Z opowiadań koleżanek, że poranek je zatrzymał, ale"
hiphop,"Bez obiecanek, wolisz dotyk, więc przystanek"
hiphop,Fokusmok - dla fanek
hiphop,nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,No a robi się to tak..
hiphop,na to zawsze gotowi
hiphop,nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,No a robi się to tak..
hiphop,na to zawsze gotowi
hiphop,"Chcesz wiedzieć, jak to się robi? Lekcja numer jeden:"
hiphop,"Traktuj je jak powietrze, nie odpędzisz ich od siebie"
hiphop,"Nie jesteś frajerem, nie stawiaj drogich alkoholi"
hiphop,Niech dziurze nie uderzy woda sodowa do głowy
hiphop,"Pokaż klasę damie, nie gardź przy niej szmatą"
hiphop,"Cipka polityką, ty od teraz dyplomatą"
hiphop,"Będzie warto, nawiń na uszy makaron"
hiphop,Sypnij 3 komplementy nogi się rozkładają
hiphop,"Jest piękna, mądra, podąża tropem mody"
hiphop,"Złamane kody, masz lody lody lody,"
hiphop,"Żywe dowody, że te lekcje są bezcenne"
hiphop,Najlepsi stratedzy jak krew przelewają
hiphop,S do P do E do R do M do Ę
hiphop,"Chcesz tego czy nie? Full kontakt, ostrą grę?"
hiphop,"Seks jak sport, szybką piłkę, mokry kort"
hiphop,"Wiesz jak to się robi, kiedy już zdobyty fort"
hiphop,no nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,a robi się to tak..
hiphop,na to zawsze gotowi
hiphop,no nie jeden się tu głowi
hiphop,Jak to się robi?
hiphop,a robi się to tak..
hiphop,na to zawsze gotowi
hiphop,"Panowie, lokal otwarty, oto wrota na party"
hiphop,"Na to zawsze gotowi, no to w szeregu zwartym"
hiphop,"Do baru, po bronki w kolejce ludzi paru"
hiphop,Obrót 3 6 0 dziś trzeba użyć czarów
hiphop,Wampa mijam
hiphop,"ach jakbym ją tak z kija,"
hiphop,gładziutka szyja i ja haps kły jej wbijam
hiphop,"zerkam po ryjach, podejrzewam, że niczyja"
hiphop,"atmosfera sprzyja, więc podbijam i nawijam"
hiphop,"nudę zabijam, nie zaziewasz nawet, ponieważ ściemy omijam"
hiphop,dlatego tego nie lekceważ
hiphop,"w mordę jeża, piękna, ponętna nie dowierzam"
hiphop,"inteligentna, to we mnie uderza"
hiphop,na parkiecie kobiecie dirty dancing pokażę
hiphop,I jak Pershing tam w parze w podnietę ją wyposażę
hiphop,"a że zmoknie okropnie, gdy seksownymi ruchami porażę"
hiphop,wraz z rytmem w parze się na harce odważę
hiphop,"w kotka, myszkę zagramy"
hiphop,gdy w ustronne miejsce się udamy
hiphop,zmysły postradamy i emocjom oddamy
hiphop,"chyba, że rady nie damy,"
hiphop,"popadamy, skończy się gra"
hiphop,"co się odwlecze, nigdy nie uciecze, nie.."
hiphop,toć i pa ! R + A + H
hiphop,"strach pomyśleć, że Rah się tak leni"
hiphop,"strach pomyśleć, że Mag się tak leni"
hiphop,"strach pomyśleć, że Fo się tak leni"
hiphop,"strach pomyśleć, że Squad się tak leni"
hiphop,"wszyscy śnią, wszyscy smacznie śpią"
hiphop,Rah ręka posuwa myszkę z Fo
hiphop,Trzy kawy wy-pi-te
hiphop,Słuchawy w łeb wbi-te
hiphop,I w dodatku cechą tą trafiony w spadku
hiphop,"Dawno po północy, ja mam to w zadku"
hiphop,Zatopiony w dźwięków dostatku
hiphop,"Do sił ostatku, z bety upadku"
hiphop,"Tik-tak, dzwonek, budzik, luzik"
hiphop,"Wstaje, co mi pozostaje?"
hiphop,"Iść za zwyczajem. (Smacznego, brat)"
hiphop,"Dzięki, nawzajem"
hiphop,Zaraz się najem i na misję się udaję
hiphop,"W usta faję, Rah, mach w płuco daję"
hiphop,Noga po nodze na drodze staje
hiphop,"I pędem do biura, a tam pełna kultura"
hiphop,"Pod ręką komóra, na parkingu fura"
hiphop,Dyrektywy od Chief’a
hiphop,"Nura w kangura, po hurtowniach tura,"
hiphop,W końcu godzina która
hiphop,"Pozwala na to, by pójść do domu, no to rura"
hiphop,"Tam obowiązki, nie cierpię ich, są jak tortura"
hiphop,"Stała procedura, mamo, nie mam czasu dziś akurat"
hiphop,Bo w pokoju .... przegrzewa się aparatura
hiphop,Dla ciebie to robię .. uświadom to sobie
hiphop,Na lenia w chorobie.. wiem jak dogodzić tobie..
hiphop,Od początku muszę tego słuchać?
hiphop,"Ta, musisz."
hiphop,"Dobra, niech tak będzie..."
hiphop,Muszę tego słuchać.
hiphop,Ja tego muszę słuchać!
hiphop,"Gdybam, gdyby to nie było na niby"
hiphop,"Gdybam , gdyby to nie było na niby"
hiphop,"Gdyby, gdyby to nie było na niby"
hiphop,Gdyby świat cały
hiphop,Obrósł w niebieskie migdały
hiphop,Gdyby Magik był doskonały
hiphop,Gdyby podziały gdzieś się podziały
hiphop,Gdyby ryby głos też miały
hiphop,Kaktusy na dłoniach by wyrastały
hiphop,Gdyby po Ziemi stąpały ideały
hiphop,Biały byłby czarny
hiphop,A czarny biały
hiphop,Indywidualnie na życzenie upały
hiphop,Wciąż smakowały te same specjały
hiphop,Minerały każdej skały
hiphop,Szlachetne jak kryształy
hiphop,A wszystkie kabały
hiphop,To tylko kawały
hiphop,Gdyby czyn był godny chwały
hiphop,Gdyby Fokus nie był tak zarozumiały
hiphop,Gdyby wrony nie krakały
hiphop,Gdyby kozy nie skakały
hiphop,Gdyby tak psy nie gryzły
hiphop,Koty nie drapały
hiphop,A komary nie wkurwiały
hiphop,Gdyby dyskojeby tak się nie rzucały
hiphop,Gdyby równiejsze z równymi równać chciały
hiphop,Gdyby nowe hip- hopowe kluby powstawały
hiphop,Gdyby foki w klubach tych dupami wywijały
hiphop,A ekipy rymowały
hiphop,A się nie napierdalały
hiphop,Gdyby składy tak jak mówią reprezentowały
hiphop,Gdyby z pióra słowa dosłowne spływały
hiphop,Gdyby w Gie O Pe zwykłe deszcze padały
hiphop,Gdyby szyby i kominy mnie nie otaczały
hiphop,A kraina Niby-Niby
hiphop,Gdyby kromki spadały odwrotnie
hiphop,Gdyby przerzutnie pociągały mnie okropnie
hiphop,Gdyby rymy się składały wielokrotnie
hiphop,Gdyby hip- hopowe głowy dostawały stopnie
hiphop,A stopnie wystawiane by nie były pochopnie
hiphop,Gdyby u mnie na oknie stały
hiphop,Kwiaty paproci i niebieskie migdały
hiphop,Gdyby ich cechy się uzupełniały
hiphop,Gdyby cudowne sny się sprawdzały
hiphop,Gdyby Rahim zbierał pochwały
hiphop,Gdyby problemy zmieniały się w banały
hiphop,Gdyby z wszystkich treści morały wypływały
hiphop,Gdyby partnerki partnerów swych kochały
hiphop,Gdyby oczy nie płakały
hiphop,A usta się wciąż śmiały
hiphop,Gdyby powracały piękne chwile
hiphop,Gdyby lepsze czasy nastały
hiphop,Gdyby kawki nie padały
hiphop,Gdyby pały nie ścigały
hiphop,Gdyby składy hip- hop grały
hiphop,Przy tym nie dawały chały
hiphop,Gdyby gazy nie wybuchały
hiphop,A pożary nie wyniszczały
hiphop,Gdyby wody nie zalewały
hiphop,Kataklizmy nie istniały
hiphop,Gdyby bratnie dusze się wspierały
hiphop,I sobie ufały
hiphop,Gdyby rymy tylko na wolno powstawały
hiphop,Gdyby farby nie zaciekały
hiphop,I na murze nie matowiały
hiphop,Gdyby wielkie nominały
hiphop,Każdą kieszeń oblężały
hiphop,Na plakatach by widniały
hiphop,Pfk inicjały
hiphop,No a konfesjonały
hiphop,By innowierców pochłaniały
hiphop,Gdyby wszelkie bariery pozanikały
hiphop,Gdyby żadne serduszka nie pękały
hiphop,Gdyby kary winnych spotykały
hiphop,Gdyby każdy był wyrozumiały
hiphop,(No to zaśpiewajmy coś wesołego)
hiphop,"Przeważnie, (przeważnie) zachowuję się poważnie"
hiphop,"Przeważnie, (przeważnie) nikogo nie drażnię"
hiphop,"Przeważnie, (przeważnie) słucham rad uważnie"
hiphop,"Przeważnie, (przeważnie) nie czuję się odważnie"
hiphop,"Przeważnie, widać to po mnie wyraźnie"
hiphop,Otoczenie nie działa na mnie zakaźnie
hiphop,Poprzez wyobraźnię kreuję własne ja
hiphop,Adekwatne do imienia
hiphop,eR plus A plus Ha
hiphop,Robię co trza
hiphop,Rymuję gdy muzyka gra
hiphop,Jestem członkiem Pfk
hiphop,A nie klubu AA
hiphop,Pomysłów we mnie mnóstwo
hiphop,Niczym w worku bez dna
hiphop,Bądź co bądź być sobą to domena ma
hiphop,Pokazy mody i żurnale nie obchodzą mnie wcale
hiphop,Fason swój dobieram sam jak staruszka korale
hiphop,Mam typ osobisty niczym dowód
hiphop,I osobisty powód
hiphop,"By czuć się wygodnie, swobodnie"
hiphop,Polski rodowód w aktach
hiphop,Opieram się tylko i wyłącznie na faktach
hiphop,"Pragnę być nietypowy, niepowtarzalny"
hiphop,Jednorazowy i oryginalny
hiphop,Jeśli kopiuję to tylko w punktach ksero
hiphop,Gdy ktoś powiela kogoś
hiphop,Uważam go za zero
hiphop,Mówię prawdę szczerą
hiphop,Bo nie lubię gdy ktoś kłamie
hiphop,"Służę pomocą, nie na każde zawołanie"
hiphop,Mam własne zdanie i szereg racji
hiphop,"Niezmienny niezależnie od miejsca, czasu i akcji"
hiphop,"Od A do Zet, od Zet do A"
hiphop,Ja to ja to jasne jak dwa razy dwa
hiphop,"Lata lecą, a ja to wciąż ja i ja"
hiphop,O nie! Nie zależy mi na tym by być kanonizowanym
hiphop,"Ja to ja, więc jako ja chcę być znany"
hiphop,"Prawdziwym jak prawdziwek, nie jak sweter z anilany"
hiphop,Jedną zasadą wciąż motywowany
hiphop,Bądź własną osobą
hiphop,Bądź co bądź sobą
hiphop,Niech twa osoba będzie ozdobą
hiphop,"Nie jednorazowo, lecz całodobowo"
hiphop,Trafiam białym w czarne jak kulą bilardową
hiphop,Oblicz pole podstawy jaką jest oryginał
hiphop,"Lub działania poletko, jeśli jesteś marionetką"
hiphop,"To wroga sugestia, pożera cię jak bestia"
hiphop,"Mów do serca bitu, bo tam jest amnestia"
hiphop,"Od A do Zet, od Zet do A"
hiphop,Ja to ja to jasne jak dwa razy dwa
hiphop,"Proste jak drut, nigdy nie gram z nut"
hiphop,"A rymów mam w brud, które trwonię"
hiphop,Gdy tylko stanę przy mikrofonie
hiphop,"Od mikrofonu strony nie stronię, o nie!"
hiphop,"Od A do Zet, od Zet do A"
hiphop,Ja to ja to jasne jak dwa razy dwa
hiphop,Lata lecą a ja to wciąż ja
hiphop,"Od A do Zet, od Zet do A"
hiphop,Ja to ja to jasne jak dwa razy dwa
hiphop,Paktofonikę Gutek już zna
hiphop,Technika Fokusonika wynika
hiphop,Z ego wielkiego jak galaktyka
hiphop,Nie brakuje mi żadnego składnika
hiphop,"Do mojego ja, skala mnie nie dotyka"
hiphop,"Pozwolisz, że posłużę się przykładem"
hiphop,"Jest pewien Smok, który nie jest gadem"
hiphop,"Podąża śladem serca, a nie za stadem"
hiphop,Jego skronie ozdabia tkany wolnością diadem
hiphop,Jego słowa są szczęścia wodospadem
hiphop,Tą oto wodą razem ze składem
hiphop,Zalewa jak ulewa lub zasypuje gradem
hiphop,Chcesz czy nie jesteś dla niego obiadem
hiphop,"Robię to co kocham, to nikomu nie szkodzi"
hiphop,Robię to no bo to lubię i wiem że wiesz o co mi chodzi
hiphop,Robię to no bo chcę to robić a wiem że to mi wychodzi
hiphop,"Chcę i robię, cała reszta mnie nie obchodzi"
hiphop,"Od A do Zet, od Zet do A"
hiphop,Ja to ja to jasne jak dwa razy dwa
hiphop,Lata lecą a ja to wciąż ja
hiphop,Unikam odgrywania kiedy reggae prezentuje
hiphop,W jednym więc celu bądź co bądź operuje
hiphop,"A skutek, wierz - Peace, pozytywny flow"
hiphop,podpisano Gutek
hiphop,"Od A do Zet, od Zet do A"
hiphop,Ja to ja to jasne jak dwa razy dwa
hiphop,Lata lecą a ja to wciąż ja
hiphop,"Od A do Zet, od Zet do A"
hiphop,Ja to ja to jasne jak dwa razy dwa
hiphop,Paktofonikę Gutek już zna
hiphop,Marzę o tym żeby móc na widok policjanta
hiphop,"Odetchnąć z ulgą i pomyśleć, że jestem bezpieczny"
hiphop,997 ten numer to kłopoty
hiphop,Gdy wydarzy się incydent to pojawia się konfident
hiphop,Dzwoni 997 i wszystkich sprzedaje
hiphop,"Przyjeżdżają kurwy, menty, jebane suki"
hiphop,"Śmiecie, psy, pierdolone kupy gówna"
hiphop,"Wygarnąć do nich z gana, to moje marzenie"
hiphop,"Pierdole konsekwencje, areszty i więzienie"
hiphop,Jak siedzieć to kurwa za coś konkretnego
hiphop,"Sprzątnęłeś psa, nie pierdolisz się kolego"
hiphop,"Lądujesz w areszcie, masz ich wszystkich w dupie"
hiphop,Pierdolimy policję i trzymamy się w kupie
hiphop,"To jest nasza siła, potęga, moc i chwała"
hiphop,Każdy ze Slums Attack nienawiścią do nich pała
hiphop,Kurwa w mundurze to nasz największy wróg
hiphop,Nienawidzę ich jak mogę i pluję im w mordę
hiphop,"Ściągają cię z ulicy, oskarżają o zbrodnie"
hiphop,"Popychają cię pod ścianę, obszukuję kurtkę, spodnie"
hiphop,"Słuchasz ich uważnie, wysłuchujesz te plugastwa"
hiphop,Każdy taki pies to jebany pederasta
hiphop,"Policja, policja nam dokucza"
hiphop,Bo policja to skurwiele i jebane pedały
hiphop,Nigdzie się nie ruszą kurwa bez policyjnej pały
hiphop,"Uwielbiają napierdalać, poniżać, torturować"
hiphop,"Nigdzie przed tym gównem, ścierwem nie możesz się schować"
hiphop,Nadużycie władzy i poczucie siły
hiphop,Czy nikt nie powstrzyma tej policyjnej kiły
hiphop,"Policja, policja nam dokucza"
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,"Policja, policja nam dokucza"
hiphop,Jak się od nas nie odczepią zaczniemy ich zabijać
hiphop,"Myślą sobie kurwy, my wszystko możemy"
hiphop,Jak ci coś nie pasi to cię zaraz obijemy
hiphop,Dostajesz po ryju i bardzo cię boli
hiphop,Lecz trzeba być twardym i nie można się pierdolić
hiphop,"Gdy policja, to kurestwo nadużywa swych praw"
hiphop,"Nie można stać bezczynnie, nie można się też bać"
hiphop,Stróże porządku i praworządności
hiphop,Od ich poświęcenia bolą kurwa tylko kości
hiphop,"Napierdalać oni lubią, pałka to ich atut"
hiphop,"Odpowiedzą za to kurwy, odpowiedzą za to"
hiphop,Dlaczego ja? dlaczego ty?
hiphop,Za co nas biją jebane kurwa psy
hiphop,Czy jestem złym człowiekiem? czy nie mogę nic powiedzieć?
hiphop,"Mam to tolerować nic nie mówić, cicho siedzieć?"
hiphop,"Zastraszyć się nie dam, nie dla mnie jest milczenie"
hiphop,"Jest to zwykła zgraja kurew, im należy się więzienie"
hiphop,Niczym się nie różnią od zwykłego złoczyńcy
hiphop,"Chyba tylko zasadami, bo bandyci mają honor"
hiphop,I swój pieprzony styl
hiphop,"Już mam dość tych gliniarzy, już mam dość tych gliniarzy"
hiphop,"A dziewczyny w mundurach, to gówno ci dołoży"
hiphop,"Więc uważaj na nich bardzo, bo będzie jeszcze gorzej"
hiphop,"Bo to jedna wielka banda, są panami twego miasta"
hiphop,"W starciach z policją, ucierpi twoja kasta"
hiphop,Bo do twego życia nie wnoszą nic nowego
hiphop,"Chyba, że masz ochotę na sińce kolego"
hiphop,"Policja, policja nam dokucza"
hiphop,Jak się od nas nie odczepią zaczniemy ich zabijać
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,Być stróżem prawa to jest pomysł durny
hiphop,Pierdolmy wszyscy razem policyjne kurwy
hiphop,"Policja, policja nam dokucza"
hiphop,Jak się od nas nie odczepią zaczniemy ich zabijać
hiphop,"Aresztowanie jest dramatem, więc opuszczasz swoją chatę"
hiphop,"Pociągasz za spust, widzisz rozjebany mózg"
hiphop,"To twoja decyzja, ten wybór jest twój"
hiphop,"Zabijasz gliniarzy, robisz naprawdę niezły gnój"
hiphop,Kryminał jest miejscem do którego nas zapędzają
hiphop,"Pieprzę skurwieli, niech w kiciu sami zdychają"
hiphop,"Twój ziomek, towarzysz, kumpel z podwórka"
hiphop,"Chciał więcej od życia, lecz zapomniał, że dwururka"
hiphop,Jest w jego rękach przedmiotem niebezpiecznym
hiphop,"Wyjebał z niej dwa razy, powtórzył to ponownie"
hiphop,"Gliniarz się wypróżnił, kurwa zasrał całe spodnie"
hiphop,"Nie było co zbierać, pierdolona afera"
hiphop,"Policja, policja nam dokucza"
hiphop,"Jeśli chcesz uzyskać pomoc, jeśli czujesz się gorzej"
hiphop,"Ja mówię ci człowieku, pies ci w niczym nie pomoże"
hiphop,"Czujesz zagrożenie, potrzebujesz ochrony"
hiphop,Kup sobie dziewiątkę i naciągnij zasłony
hiphop,Posiedź trochę w chacie i czasem do nich nie dzwoń
hiphop,"Oni nie są ci potrzebni, to twoje interesy"
hiphop,Próbują oskarżyć często ludzi niewinnych
hiphop,Zwalają winę nie pytając o przyczynę
hiphop,"Mają wszystko w dupie, byle zaszumieć"
hiphop,Każdy glina tylko w łapę brać umie
hiphop,"Opłacają drogie kurwy, wynajmują limuzyny"
hiphop,To za nasze pieniądze bawią się te skurwysyny
hiphop,"Policja, policja nam dokucza"
hiphop,Jak się od nas nie odczepią zaczniemy ich zabijać
hiphop,Zamiast pomagać ludziom w potrzebie
hiphop,Wolą zbijać kasę i czekać aż wymięknę
hiphop,"Lecz ja nie puszczam farby, wcale nie mam zamiaru"
hiphop,Nigdy się nie przyznam nie przypucuję do towaru
hiphop,"Gówno na mnie macie, gówno o mnie wiecie"
hiphop,"Sami przecież ćpacie, sami przecież handlujecie"
hiphop,Jesteście wpływowi ustalacie własne prawa
hiphop,Porządek publiczny to przecież wasza sprawa
hiphop,Was interesuje jak by dorwać się do kasy
